Time,Channel A,Channel B
(ms),(V),(mV)

39.46501459,0.00976682,-0.36625560
39.46756459,-0.01098767,-1.09876700
39.47011459,0.00000000,-1.09876700
39.47266459,0.00488341,-0.73251120
39.47521459,-0.00610426,-0.36625560
39.47776459,0.00488341,-1.09876700
39.48031459,0.00000000,-0.73251120
39.48286459,0.00000000,-0.36625560
39.48541459,0.00000000,-1.46502200
39.48796459,0.00000000,-1.09876700
39.49051459,-0.00610426,-0.73251120
39.49306459,0.00000000,-1.09876700
39.49561459,0.00000000,-1.09876700
39.49816459,0.00000000,-0.73251120
39.50071459,0.00488341,-0.36625560
39.50326459,-0.01587108,-1.09876700
39.50581459,-0.00610426,-1.09876700
39.50836459,-0.01587108,-0.73251120
39.51091459,-0.00610426,-1.09876700
39.51346459,-0.01098767,-0.73251120
39.51601459,0.00000000,-0.73251120
39.51856459,-0.00610426,-0.73251120
39.52111459,-0.00610426,-1.46502200
39.52366459,0.00488341,-1.09876700
39.52621459,0.00976682,-0.36625560
39.52876459,-0.01098767,-1.09876700
39.53131459,-0.01098767,-0.73251120
39.53386459,-0.00610426,-0.73251120
39.53641459,-0.00610426,-1.09876700
39.53896459,0.00000000,-1.09876700
39.54151459,0.00000000,-0.73251120
39.54406459,0.00000000,-0.73251120
39.54661459,0.00000000,-0.36625560
39.54916459,0.00000000,-0.73251120
39.55171459,-0.00610426,-1.09876700
39.55426458,0.00488341,-1.09876700
39.55681458,0.00488341,-0.73251120
39.55936458,0.00488341,-1.09876700
39.56191458,0.00000000,-1.09876700
39.56446458,0.00488341,-0.36625560
39.56701458,-0.00610426,-0.73251120
39.56956458,0.00488341,-0.73251120
39.57211458,0.00000000,-0.73251120
39.57466458,-0.00610426,-0.73251120
39.57721458,-0.01098767,-0.73251120
39.57976458,0.00000000,-0.73251120
39.58231458,0.00000000,-1.09876700
39.58486458,-0.01098767,-1.09876700
39.58741458,0.00488341,-1.09876700
39.58996458,-0.00610426,-1.09876700
39.59251458,-0.00610426,-1.09876700
39.59506458,0.00000000,-0.73251120
39.59761458,0.00000000,-1.09876700
39.60016458,-0.00610426,-1.09876700
39.60271458,0.00000000,-1.09876700
39.60526458,0.00488341,-0.73251120
39.60781458,0.00000000,-0.73251120
39.61036458,0.00488341,-1.09876700
39.61291458,-0.00610426,-1.09876700
39.61546458,0.01465023,-1.09876700
39.61801458,-0.00610426,-1.46502200
39.62056458,-0.00610426,-1.09876700
39.62311458,0.00488341,-1.09876700
39.62566458,-0.00610426,-0.73251120
39.62821458,0.00488341,-1.09876700
39.63076458,0.00000000,-0.36625560
39.63331458,-0.00610426,-0.73251120
39.63586458,-0.01098767,-0.73251120
39.63841458,0.00976682,-1.09876700
39.64096458,-0.00610426,-0.73251120
39.64351458,-0.00610426,-1.09876700
39.64606458,0.00000000,-0.73251120
39.64861458,0.00488341,-1.46502200
39.65116458,-0.01098767,-1.09876700
39.65371458,-0.01587108,-0.73251120
39.65626458,0.00488341,-1.09876700
39.65881458,-0.00610426,-1.09876700
39.66136458,0.00488341,-0.73251120
39.66391458,-0.00610426,-1.09876700
39.66646458,0.00488341,-0.73251120
39.66901458,0.00488341,-0.73251120
39.67156458,0.00976682,-0.73251120
39.67411458,0.00000000,-0.36625560
39.67666458,0.00000000,-0.73251120
39.67921458,0.00488341,-0.73251120
39.68176458,0.00000000,-1.09876700
39.68431458,0.00000000,-0.73251120
39.68686458,0.00488341,-1.09876700
39.68941458,-0.01098767,-0.73251120
39.69196458,0.00488341,-0.36625560
39.69451458,-0.00610426,-1.09876700
39.69706458,0.00000000,-0.73251120
39.69961458,-0.00610426,-1.09876700
39.70216458,0.00000000,-0.73251120
39.70471458,-0.01098767,-1.09876700
39.70726458,-0.00610426,-0.73251120
39.70981458,-0.00610426,-0.73251120
39.71236458,0.00000000,-1.46502200
39.71491458,0.00488341,-0.73251120
39.71746458,0.00000000,-1.09876700
39.72001458,0.00000000,-1.09876700
39.72256458,0.00000000,-0.73251120
39.72511458,-0.00610426,-1.46502200
39.72766458,-0.00610426,-0.73251120
39.73021458,0.00000000,-1.09876700
39.73276458,0.00000000,-0.73251120
39.73531458,0.00488341,-0.73251120
39.73786458,0.00000000,-1.09876700
39.74041457,-0.01098767,-0.73251120
39.74296457,-0.01098767,-0.73251120
39.74551457,-0.01098767,-1.09876700
39.74806457,-0.01098767,-0.73251120
39.75061457,0.00000000,-1.09876700
39.75316457,-0.00610426,-0.73251120
39.75571457,0.00976682,-0.73251120
39.75826457,0.00000000,-1.09876700
39.76081457,0.00000000,-1.46502200
39.76336457,-0.01587108,-1.09876700
39.76591457,-0.00610426,-1.09876700
39.76846457,0.00488341,-0.73251120
39.77101457,0.00000000,-1.09876700
39.77356457,0.00000000,-0.73251120
39.77611457,0.00976682,-1.09876700
39.77866457,-0.01098767,-1.09876700
39.78121457,0.00488341,-1.09876700
39.78376457,0.00000000,-1.09876700
39.78631457,0.00488341,-1.09876700
39.78886457,-0.00610426,-0.73251120
39.79141457,-0.00610426,-0.73251120
39.79396457,0.00976682,-0.73251120
39.79651457,0.00488341,-1.09876700
39.79906457,0.00000000,-1.09876700
39.80161457,-0.01098767,-1.09876700
39.80416457,-0.00610426,-0.73251120
39.80671457,-0.01098767,-0.73251120
39.80926457,-0.00610426,-1.09876700
39.81181457,0.00000000,-0.73251120
39.81436457,0.00976682,-1.09876700
39.81691457,0.00488341,-0.73251120
39.81946457,0.00000000,-0.36625560
39.82201457,0.00000000,-1.09876700
39.82456457,0.00488341,-1.09876700
39.82711457,-0.01587108,-1.46502200
39.82966457,-0.00610426,-0.73251120
39.83221457,-0.01098767,-0.73251120
39.83476457,0.00000000,-0.73251120
39.83731457,0.00000000,-1.09876700
39.83986457,0.00488341,-0.73251120
39.84241457,0.00000000,-0.73251120
39.84496457,0.00488341,-0.36625560
39.84751457,-0.00610426,-0.73251120
39.85006457,-0.00610426,-0.73251120
39.85261457,-0.01098767,-0.36625560
39.85516457,0.01465023,-0.73251120
39.85771457,0.00000000,-1.09876700
39.86026457,0.00488341,-1.46502200
39.86281457,0.00000000,-0.73251120
39.86536457,-0.00610426,-0.73251120
39.86791457,0.00000000,-0.36625560
39.87046457,-0.00610426,-0.73251120
39.87301457,0.00000000,-1.09876700
39.87556457,0.00000000,-0.73251120
39.87811457,-0.00610426,-0.73251120
39.88066457,0.00488341,-0.73251120
39.88321457,0.00488341,-0.73251120
39.88576457,-0.00610426,-0.73251120
39.88831457,-0.01098767,-1.09876700
39.89086457,0.00488341,-0.36625560
39.89341457,0.00488341,-1.09876700
39.89596457,-0.00610426,-1.09876700
39.89851457,-0.00610426,-1.09876700
39.90106457,-0.01587108,-1.46502200
39.90361457,-0.00610426,-0.73251120
39.90616457,0.00000000,-1.09876700
39.90871457,-0.00610426,-0.73251120
39.91126457,-0.00610426,-0.73251120
39.91381457,0.00488341,-1.09876700
39.91636457,-0.01098767,-1.09876700
39.91891457,0.00000000,-0.73251120
39.92146457,0.00976682,-1.09876700
39.92401457,0.00000000,-1.09876700
39.92656456,-0.00610426,-1.46502200
39.92911456,0.00000000,-1.09876700
39.93166456,0.00976682,-1.09876700
39.93421456,0.00976682,-0.36625560
39.93676456,0.00488341,-1.09876700
