Time,Channel A,Channel B
(ms),(V),(mV)

-7.50482165,-0.00610426,-0.36625560
-7.50227165,-0.00610426,0.00000000
-7.49972165,-0.00610426,0.00000000
-7.49717165,0.00000000,0.00000000
-7.49462165,0.00488341,-0.36625560
-7.49207165,0.00976682,0.00000000
-7.48952165,0.00000000,-0.36625560
-7.48697165,-0.00610426,0.00000000
-7.48442165,-0.00610426,0.00000000
-7.48187165,-0.00610426,0.30521300
-7.47932165,0.00488341,-0.36625560
-7.47677165,0.00000000,0.00000000
-7.47422165,0.00000000,0.30521300
-7.47167165,0.00000000,0.00000000
-7.46912165,0.00000000,0.00000000
-7.46657165,-0.00610426,-0.36625560
-7.46402165,0.00000000,0.00000000
-7.46147165,0.00488341,0.30521300
-7.45892165,-0.00610426,0.00000000
-7.45637165,-0.01098767,-0.36625560
-7.45382165,-0.00610426,-0.36625560
-7.45127165,0.00976682,0.00000000
-7.44872165,0.00000000,0.00000000
-7.44617165,0.00000000,0.00000000
-7.44362165,-0.00610426,0.00000000
-7.44107165,0.00976682,-0.36625560
-7.43852165,0.00488341,-0.36625560
-7.43597165,0.00488341,-0.36625560
-7.43342165,0.00488341,-0.36625560
-7.43087165,0.00488341,0.00000000
-7.42832165,0.00488341,0.00000000
-7.42577165,-0.00610426,0.00000000
-7.42322165,0.00000000,0.30521300
-7.42067165,0.00488341,-0.36625560
-7.41812165,0.00000000,-0.36625560
-7.41557165,0.00000000,0.00000000
-7.41302165,0.00000000,0.00000000
-7.41047165,0.00000000,-0.36625560
-7.40792165,-0.00610426,0.30521300
-7.40537165,0.00000000,0.00000000
-7.40282165,0.00488341,0.30521300
-7.40027165,-0.01587108,-0.36625560
-7.39772165,0.00000000,0.00000000
-7.39517165,0.00488341,0.00000000
-7.39262165,0.00000000,0.00000000
-7.39007165,0.00488341,0.30521300
-7.38752165,0.00000000,0.00000000
-7.38497165,-0.00610426,-0.36625560
-7.38242165,0.00000000,0.00000000
-7.37987165,0.00976682,0.00000000
-7.37732165,-0.00610426,0.00000000
-7.37477165,0.00488341,-0.36625560
-7.37222165,0.00488341,0.00000000
-7.36967165,-0.00610426,-0.36625560
-7.36712165,-0.00610426,0.00000000
-7.36457165,-0.01587108,0.30521300
-7.36202165,0.00000000,0.00000000
-7.35947165,0.00976682,-0.36625560
-7.35692165,-0.00610426,0.00000000
-7.35437165,0.00000000,0.00000000
-7.35182166,0.00000000,0.30521300
-7.34927166,0.00488341,-0.36625560
-7.34672166,0.00000000,-0.36625560
-7.34417166,0.00000000,0.00000000
-7.34162166,-0.00610426,-0.36625560
-7.33907166,-0.00610426,0.00000000
-7.33652166,-0.00610426,-0.73251120
-7.33397166,0.00488341,0.30521300
-7.33142166,0.00000000,0.00000000
-7.32887166,0.00488341,0.00000000
-7.32632166,0.00488341,0.00000000
-7.32377166,0.00000000,-0.36625560
-7.32122166,-0.00610426,0.30521300
-7.31867166,0.00976682,-0.36625560
-7.31612166,-0.00610426,0.30521300
-7.31357166,-0.00610426,0.00000000
-7.31102166,0.00488341,0.00000000
-7.30847166,-0.01098767,-0.36625560
-7.30592166,-0.00610426,-0.36625560
-7.30337166,-0.00610426,0.30521300
-7.30082166,0.00976682,0.30521300
-7.29827166,0.00000000,0.00000000
-7.29572166,-0.00610426,0.30521300
-7.29317166,0.00000000,0.30521300
-7.29062166,0.00488341,0.00000000
-7.28807166,0.00488341,0.00000000
-7.28552166,-0.01098767,0.00000000
-7.28297166,0.00488341,0.00000000
-7.28042166,0.00488341,0.00000000
-7.27787166,-0.01098767,-0.36625560
-7.27532166,0.00488341,-0.36625560
-7.27277166,0.00488341,0.30521300
-7.27022166,0.00000000,-0.36625560
-7.26767166,0.00488341,0.00000000
-7.26512166,-0.00610426,0.00000000
-7.26257166,0.00000000,0.30521300
-7.26002166,-0.00610426,0.00000000
-7.25747166,-0.00610426,0.00000000
-7.25492166,-0.00610426,0.00000000
-7.25237166,0.00000000,0.00000000
-7.24982166,-0.01098767,-0.73251120
-7.24727166,0.00488341,-0.73251120
-7.24472166,-0.00610426,-0.36625560
-7.24217166,0.00488341,0.00000000
-7.23962166,-0.00610426,0.00000000
-7.23707166,0.00488341,-0.36625560
-7.23452166,0.00000000,0.00000000
-7.23197166,0.00488341,0.00000000
-7.22942166,0.00000000,0.30521300
-7.22687166,-0.00610426,0.00000000
-7.22432166,0.00000000,0.00000000
-7.22177166,0.00000000,0.00000000
-7.21922166,-0.00610426,-0.36625560
-7.21667166,-0.00610426,0.30521300
-7.21412166,-0.00610426,0.00000000
-7.21157166,0.00000000,0.00000000
-7.20902166,-0.00610426,0.00000000
-7.20647166,0.00000000,-0.36625560
-7.20392166,0.00488341,0.00000000
-7.20137166,-0.00610426,0.30521300
-7.19882166,0.00000000,0.00000000
-7.19627166,0.00976682,0.00000000
-7.19372166,0.00000000,0.00000000
-7.19117166,0.00000000,0.00000000
-7.18862166,-0.00610426,-0.73251120
-7.18607166,0.00000000,-0.73251120
-7.18352166,-0.01098767,0.00000000
-7.18097166,0.00488341,0.00000000
-7.17842166,0.00488341,0.00000000
-7.17587166,0.00000000,-0.36625560
-7.17332166,-0.01098767,0.00000000
-7.17077166,0.00488341,0.30521300
-7.16822166,0.00000000,0.00000000
-7.16567167,-0.00610426,0.00000000
-7.16312167,0.00000000,0.30521300
-7.16057167,0.00488341,0.00000000
-7.15802167,-0.00610426,0.00000000
-7.15547167,-0.01098767,0.00000000
-7.15292167,-0.00610426,0.00000000
-7.15037167,0.00000000,0.00000000
-7.14782167,-0.00610426,0.00000000
-7.14527167,0.00000000,-0.36625560
-7.14272167,-0.00610426,-0.36625560
-7.14017167,0.00000000,0.00000000
-7.13762167,0.00488341,0.00000000
-7.13507167,-0.01098767,0.00000000
-7.13252167,0.00000000,0.00000000
-7.12997167,-0.00610426,0.30521300
-7.12742167,0.00000000,0.00000000
-7.12487167,0.00000000,0.00000000
-7.12232167,-0.00610426,0.30521300
-7.11977167,0.00000000,-0.73251120
-7.11722167,0.00000000,-0.36625560
-7.11467167,0.00000000,0.00000000
-7.11212167,0.00000000,0.00000000
-7.10957167,0.00488341,0.00000000
-7.10702167,-0.00610426,0.30521300
-7.10447167,-0.01098767,0.00000000
-7.10192167,-0.00610426,0.00000000
-7.09937167,0.00000000,0.00000000
-7.09682167,0.00488341,-0.36625560
-7.09427167,0.00000000,0.00000000
-7.09172167,0.00000000,0.00000000
-7.08917167,-0.01587108,0.00000000
-7.08662167,0.00488341,-0.36625560
-7.08407167,-0.00610426,0.00000000
-7.08152167,-0.00610426,-0.36625560
-7.07897167,0.00000000,0.00000000
-7.07642167,0.00488341,-0.36625560
-7.07387167,-0.01098767,0.00000000
-7.07132167,0.00488341,0.00000000
-7.06877167,0.00000000,0.00000000
-7.06622167,0.00488341,0.00000000
-7.06367167,-0.00610426,-0.36625560
-7.06112167,-0.00610426,-0.36625560
-7.05857167,0.00000000,-0.73251120
-7.05602167,0.00488341,0.00000000
-7.05347167,0.00488341,-0.36625560
-7.05092167,-0.01098767,0.00000000
-7.04837167,0.00488341,0.00000000
-7.04582167,0.00488341,0.00000000
-7.04327167,0.00488341,0.00000000
-7.04072167,0.00000000,-0.36625560
-7.03817167,-0.00610426,0.00000000
-7.03562167,0.00000000,0.30521300
-7.03307167,0.00000000,-0.36625560
-7.03052167,0.00488341,0.00000000
-7.02797167,-0.00610426,0.00000000
-7.02542167,0.00000000,0.30521300
-7.02287167,-0.01587108,0.00000000
-7.02032167,-0.00610426,0.30521300
-7.01777167,-0.00610426,0.00000000
-7.01522167,0.00488341,-0.73251120
-7.01267167,-0.00610426,-0.36625560
