Time,Channel A,Channel B
(ms),(V),(mV)

-7.50482452,0.00976682,-0.36625560
-7.50227452,0.00000000,0.00000000
-7.49972452,0.00000000,0.00000000
-7.49717452,-0.01098767,0.00000000
-7.49462452,-0.00610426,-0.73251120
-7.49207452,0.00000000,-0.36625560
-7.48952452,0.00000000,0.00000000
-7.48697452,0.00000000,-0.36625560
-7.48442452,0.00000000,-0.36625560
-7.48187452,-0.00610426,0.00000000
-7.47932452,0.00488341,-0.73251120
-7.47677452,0.00000000,-0.36625560
-7.47422452,-0.01098767,0.00000000
-7.47167452,-0.00610426,0.00000000
-7.46912452,-0.01098767,0.30521300
-7.46657452,-0.01098767,0.00000000
-7.46402452,0.00000000,-0.36625560
-7.46147452,0.00488341,0.00000000
-7.45892452,0.00488341,0.00000000
-7.45637452,0.00000000,-0.36625560
-7.45382452,0.00000000,0.00000000
-7.45127452,-0.00610426,0.00000000
-7.44872452,-0.00610426,0.00000000
-7.44617452,0.00488341,0.00000000
-7.44362452,0.00976682,0.00000000
-7.44107452,-0.00610426,0.00000000
-7.43852452,0.00000000,0.00000000
-7.43597452,-0.01587108,-0.36625560
-7.43342452,-0.01098767,0.00000000
-7.43087452,0.00488341,0.30521300
-7.42832452,0.00488341,0.00000000
-7.42577452,0.00488341,0.30521300
-7.42322452,-0.00610426,0.30521300
-7.42067452,0.00488341,0.00000000
-7.41812452,0.00000000,0.00000000
-7.41557452,0.00000000,0.00000000
-7.41302452,-0.00610426,0.00000000
-7.41047452,-0.01098767,0.00000000
-7.40792452,0.00000000,0.00000000
-7.40537452,-0.01098767,0.00000000
-7.40282452,0.00488341,0.30521300
-7.40027452,0.00000000,0.00000000
-7.39772452,0.00488341,0.00000000
-7.39517452,0.00000000,0.00000000
-7.39262452,0.00000000,-0.36625560
-7.39007452,0.00488341,0.00000000
-7.38752452,0.00000000,0.00000000
-7.38497452,0.00488341,-0.36625560
-7.38242452,0.00000000,-0.36625560
-7.37987452,0.00488341,0.00000000
-7.37732452,0.00000000,0.00000000
-7.37477452,0.00976682,0.67146860
-7.37222452,0.00000000,0.00000000
-7.36967452,-0.00610426,0.30521300
-7.36712452,0.00000000,0.00000000
-7.36457453,0.00000000,0.30521300
-7.36202453,0.00488341,0.00000000
-7.35947453,-0.00610426,0.00000000
-7.35692453,0.00976682,0.00000000
-7.35437453,0.00488341,-1.09876700
-7.35182453,0.00488341,0.30521300
-7.34927453,0.00976682,0.00000000
-7.34672453,0.00000000,-0.36625560
-7.34417453,0.00488341,-0.36625560
-7.34162453,0.00000000,0.00000000
-7.33907453,0.00000000,0.00000000
-7.33652453,-0.00610426,0.00000000
-7.33397453,-0.00610426,0.00000000
-7.33142453,-0.00610426,0.00000000
-7.32887453,0.00488341,-0.36625560
-7.32632453,-0.00610426,-0.36625560
-7.32377453,0.00976682,-0.36625560
-7.32122453,0.00000000,0.00000000
-7.31867453,0.00000000,0.00000000
-7.31612453,-0.00610426,0.30521300
-7.31357453,0.00000000,-0.36625560
-7.31102453,0.00488341,0.00000000
-7.30847453,-0.01587108,0.00000000
-7.30592453,-0.00610426,0.30521300
-7.30337453,-0.01098767,0.00000000
-7.30082453,-0.01098767,-0.36625560
-7.29827453,-0.00610426,0.67146860
-7.29572453,-0.00610426,0.00000000
-7.29317453,0.00488341,0.00000000
-7.29062453,0.00000000,0.00000000
-7.28807453,0.00488341,0.00000000
-7.28552453,-0.00610426,0.00000000
-7.28297453,0.00000000,-0.36625560
-7.28042453,-0.00610426,0.00000000
-7.27787453,-0.01587108,0.00000000
-7.27532453,0.00488341,0.30521300
-7.27277453,0.00000000,0.30521300
-7.27022453,0.00000000,0.00000000
-7.26767453,0.00000000,-0.36625560
-7.26512453,0.00488341,0.00000000
-7.26257453,0.00976682,0.00000000
-7.26002453,0.00488341,0.00000000
-7.25747453,-0.00610426,0.00000000
-7.25492453,0.00000000,0.00000000
-7.25237453,0.00488341,0.00000000
-7.24982453,-0.01098767,-0.36625560
-7.24727453,0.00000000,-0.36625560
-7.24472453,0.00000000,0.00000000
-7.24217453,0.00488341,0.00000000
-7.23962453,0.00000000,0.00000000
-7.23707453,-0.00610426,-0.36625560
-7.23452453,0.00000000,0.00000000
-7.23197453,0.00000000,-0.36625560
-7.22942453,0.00000000,0.00000000
-7.22687453,0.00488341,0.00000000
-7.22432453,-0.01098767,0.00000000
-7.22177453,-0.00610426,0.00000000
-7.21922453,-0.01098767,0.00000000
-7.21667453,0.00976682,-0.36625560
-7.21412453,-0.00610426,0.00000000
-7.21157453,0.00000000,0.30521300
-7.20902453,0.00000000,-0.36625560
-7.20647453,0.00000000,0.00000000
-7.20392453,-0.00610426,-0.36625560
-7.20137453,0.00488341,0.00000000
-7.19882453,-0.00610426,-0.36625560
-7.19627453,-0.00610426,0.00000000
-7.19372453,-0.00610426,-0.36625560
-7.19117453,0.00000000,-0.36625560
-7.18862453,0.00488341,0.00000000
-7.18607453,-0.00610426,-0.36625560
-7.18352453,-0.01098767,-0.36625560
-7.18097453,0.00488341,0.00000000
-7.17842454,-0.00610426,0.00000000
-7.17587454,-0.00610426,0.00000000
-7.17332454,-0.01098767,-0.36625560
-7.17077454,-0.00610426,-0.73251120
-7.16822454,0.00488341,0.30521300
-7.16567454,0.00000000,0.30521300
-7.16312454,0.00000000,-0.36625560
-7.16057454,-0.01098767,0.30521300
-7.15802454,-0.00610426,0.00000000
-7.15547454,0.00976682,-0.36625560
-7.15292454,-0.01098767,0.00000000
-7.15037454,0.01465023,-0.36625560
-7.14782454,0.00488341,0.00000000
-7.14527454,0.00000000,0.00000000
-7.14272454,-0.01098767,0.00000000
-7.14017454,-0.00610426,0.00000000
-7.13762454,-0.01587108,0.00000000
-7.13507454,0.00488341,0.00000000
-7.13252454,-0.01098767,-0.36625560
-7.12997454,-0.00610426,0.30521300
-7.12742454,0.00000000,0.00000000
-7.12487454,0.00000000,0.00000000
-7.12232454,0.00000000,0.00000000
-7.11977454,0.00976682,-0.36625560
-7.11722454,0.00000000,-0.36625560
-7.11467454,-0.00610426,0.00000000
-7.11212454,-0.01098767,0.00000000
-7.10957454,-0.00610426,0.00000000
-7.10702454,0.00976682,0.00000000
-7.10447454,0.00488341,-0.36625560
-7.10192454,0.00000000,-0.36625560
-7.09937454,0.00000000,0.00000000
-7.09682454,0.00488341,-0.36625560
-7.09427454,-0.00610426,-0.36625560
-7.09172454,0.00000000,-0.36625560
-7.08917454,0.01465023,0.00000000
-7.08662454,0.00000000,0.30521300
-7.08407454,-0.01098767,0.00000000
-7.08152454,-0.00610426,-0.36625560
-7.07897454,0.00976682,0.00000000
-7.07642454,-0.00610426,0.00000000
-7.07387454,-0.00610426,-0.36625560
-7.07132454,-0.01098767,0.00000000
-7.06877454,-0.00610426,0.00000000
-7.06622454,0.00000000,-0.36625560
-7.06367454,0.00000000,0.00000000
-7.06112454,0.00000000,0.00000000
-7.05857454,0.00000000,0.30521300
-7.05602454,0.00000000,0.00000000
-7.05347454,0.00488341,-0.36625560
-7.05092454,-0.00610426,-0.36625560
-7.04837454,-0.01098767,0.00000000
-7.04582454,-0.00610426,-0.73251120
-7.04327454,0.00488341,0.00000000
-7.04072454,0.00000000,0.00000000
-7.03817454,-0.01098767,0.00000000
-7.03562454,-0.00610426,-0.36625560
-7.03307454,0.00000000,0.00000000
-7.03052454,-0.01098767,0.00000000
-7.02797454,0.00488341,0.30521300
-7.02542454,-0.00610426,0.00000000
-7.02287454,-0.00610426,-0.36625560
-7.02032454,0.00000000,0.00000000
-7.01777454,0.00000000,0.00000000
-7.01522454,0.00000000,0.00000000
-7.01267454,-0.01098767,0.00000000
